match_date,player_id,minutes_played
2023-12-16 21:00:00,Raphinha_11_B,92
2023-12-17 21:00:00,Aurélien Tchouaméni_14_RM,15
2023-12-17 21:00:00,Dani Ceballos_19_RM,16
2023-12-17 21:00:00,Federico Valverde_8_RM,94
2023-12-17 21:00:00,Fran Garcia_20_RM,48
2023-12-17 21:00:00,Jude Bellingham_5_RM,78
2023-12-17 21:00:00,Lucas Vázquez_17_RM,94
2023-12-20 19:00:00,Ferrán Torres_7_B,48
2023-12-20 19:00:00,Lamine Yamal_19_B,18
2023-12-20 19:00:00,Raphinha_11_B,78
2023-12-21 21:30:00,Aurélien Tchouaméni_14_RM,41
2023-12-21 21:30:00,Federico Valverde_8_RM,97
2023-12-21 21:30:00,Fran Garcia_20_RM,97
2023-12-21 21:30:00,Jude Bellingham_5_RM,97
2023-12-21 21:30:00,Lucas Vázquez_17_RM,97
2024-01-03 19:15:00,Aurélien Tchouaméni_14_RM,95
2024-01-03 19:15:00,Dani Ceballos_19_RM,7
2024-01-03 19:15:00,Federico Valverde_8_RM,95
2024-01-03 19:15:00,Fran Garcia_20_RM,95
2024-01-03 19:15:00,Jude Bellingham_5_RM,95
2024-01-03 19:15:00,Lucas Vázquez_17_RM,7
2024-01-03 19:15:00,Vinicius Júnior_7_RM,62
2024-01-04 20:30:00,Ferrán Torres_7_B,81
2024-01-04 20:30:00,Frenkie de Jong_21_B,101
2024-01-04 20:30:00,Lamine Yamal_19_B,26
2024-01-04 20:30:00,Raphinha_11_B,75
2024-01-06 21:30:00,Arda Güler_15_RM,58
2024-01-06 21:30:00,Dani Ceballos_19_RM,90
2024-01-06 21:30:00,Federico Valverde_8_RM,32
2024-01-06 21:30:00,Fran Garcia_20_RM,90
2024-01-07 21:00:00,Ferrán Torres_7_B,90
2024-01-07 21:00:00,Frenkie de Jong_21_B,90
2024-01-07 21:00:00,Iñigo Martínez_5_B,11
2024-01-07 21:00:00,Raphinha_11_B,63
2024-01-18 19:30:00,Ferrán Torres_7_B,81
2024-01-18 19:30:00,Frenkie de Jong_21_B,90
2024-01-18 19:30:00,Pau Cubarsí_2_B,45
2024-01-18 19:30:00,Pedri_8_B,30
2024-01-18 21:30:00,Aurélien Tchouaméni_14_RM,48
2024-01-18 21:30:00,Dani Ceballos_19_RM,15
2024-01-18 21:30:00,Federico Valverde_8_RM,72
2024-01-18 21:30:00,Fran Garcia_20_RM,16
2024-01-18 21:30:00,Jude Bellingham_5_RM,120
2024-01-18 21:30:00,Vinicius Júnior_7_RM,120
2024-01-21 16:15:00,Aurélien Tchouaméni_14_RM,108
2024-01-21 16:15:00,Dani Ceballos_19_RM,34
2024-01-21 16:15:00,Federico Valverde_8_RM,74
2024-01-21 16:15:00,Fran Garcia_20_RM,58
2024-01-21 16:15:00,Jude Bellingham_5_RM,108
2024-01-21 16:15:00,Vinicius Júnior_7_RM,108
2024-01-21 18:30:00,Ferrán Torres_7_B,96
2024-01-21 18:30:00,Frenkie de Jong_21_B,96
2024-01-21 18:30:00,Lamine Yamal_19_B,96
2024-01-21 18:30:00,Pau Cubarsí_2_B,81
2024-01-21 18:30:00,Pedri_8_B,71
2024-01-24 21:30:00,Ferrán Torres_7_B,120
2024-01-24 21:30:00,Frenkie de Jong_21_B,120
2024-01-24 21:30:00,Lamine Yamal_19_B,104
2024-01-24 21:30:00,Pau Cubarsí_2_B,51
2024-01-24 21:30:00,Pedri_8_B,98
2024-01-27 15:15:00,Arda Güler_15_RM,18
2024-01-27 15:15:00,Aurélien Tchouaméni_14_RM,18
2024-01-27 15:15:00,Dani Ceballos_19_RM,59
2024-01-27 15:15:00,Federico Valverde_8_RM,40
2024-01-27 15:15:00,Fran Garcia_20_RM,99
2024-01-27 15:15:00,Vinicius Júnior_7_RM,90
2024-01-27 18:30:00,Ferrán Torres_7_B,44
2024-01-27 18:30:00,Frenkie de Jong_21_B,103
2024-01-27 18:30:00,Lamine Yamal_19_B,103
2024-01-27 18:30:00,Pau Cubarsí_2_B,56
2024-01-27 18:30:00,Pedri_8_B,56
2024-01-31 19:00:00,Ferrán Torres_7_B,7
2024-01-31 19:00:00,Frenkie de Jong_21_B,96
2024-01-31 19:00:00,Lamine Yamal_19_B,96
2024-01-31 19:00:00,Pau Cubarsí_2_B,96
2024-01-31 19:00:00,Pedri_8_B,79
2024-02-01 21:00:00,Aurélien Tchouaméni_14_RM,96
2024-02-01 21:00:00,Federico Valverde_8_RM,96
2024-02-01 21:00:00,Jude Bellingham_5_RM,92
2024-02-01 21:00:00,Lucas Vázquez_17_RM,96
2024-02-01 21:00:00,Vinicius Júnior_7_RM,79
2024-02-03 18:30:00,Frenkie de Jong_21_B,97
2024-02-03 18:30:00,Iñigo Martínez_5_B,15
2024-02-03 18:30:00,Lamine Yamal_19_B,97
2024-02-03 18:30:00,Pau Cubarsí_2_B,83
2024-02-03 18:30:00,Pedri_8_B,74
2024-02-04 21:00:00,Dani Ceballos_19_RM,7
2024-02-04 21:00:00,Federico Valverde_8_RM,96
2024-02-04 21:00:00,Jude Bellingham_5_RM,89
2024-02-04 21:00:00,Lucas Vázquez_17_RM,96
2024-02-10 18:30:00,Arda Güler_15_RM,14
2024-02-10 18:30:00,Aurélien Tchouaméni_14_RM,95
2024-02-10 18:30:00,Federico Valverde_8_RM,95
2024-02-10 18:30:00,Fran Garcia_20_RM,14
2024-02-10 18:30:00,Jude Bellingham_5_RM,61
2024-02-10 18:30:00,Lucas Vázquez_17_RM,95
2024-02-10 18:30:00,Vinicius Júnior_7_RM,81
2024-02-11 21:00:00,Frenkie de Jong_21_B,96
2024-02-11 21:00:00,Iñigo Martínez_5_B,96
2024-02-11 21:00:00,Lamine Yamal_19_B,96
2024-02-11 21:00:00,Pau Cubarsí_2_B,96
2024-02-11 21:00:00,Pedri_8_B,89
2024-02-11 21:00:00,Raphinha_11_B,21
2024-02-13 21:00:00,Aurélien Tchouaméni_14_RM,90
2024-02-13 21:00:00,Federico Valverde_8_RM,90
2024-02-13 21:00:00,Lucas Vázquez_17_RM,7
2024-02-13 21:00:00,Vinicius Júnior_7_RM,90
2024-02-17 18:30:00,Frenkie de Jong_21_B,102
2024-02-17 18:30:00,Iñigo Martínez_5_B,55
2024-02-17 18:30:00,Lamine Yamal_19_B,100
2024-02-17 18:30:00,Pau Cubarsí_2_B,102
2024-02-17 18:30:00,Pedri_8_B,76
2024-02-17 18:30:00,Raphinha_11_B,43
2024-02-18 14:00:00,Arda Güler_15_RM,8
2024-02-18 14:00:00,Aurélien Tchouaméni_14_RM,99
2024-02-18 14:00:00,Federico Valverde_8_RM,99
2024-02-18 14:00:00,Fran Garcia_20_RM,99
2024-02-18 14:00:00,Lucas Vázquez_17_RM,79
2024-02-18 14:00:00,Vinicius Júnior_7_RM,99
2024-02-21 21:00:00,Frenkie de Jong_21_B,90
2024-02-21 21:00:00,Iñigo Martínez_5_B,90
2024-02-21 21:00:00,Lamine Yamal_19_B,79
2024-02-21 21:00:00,Pedri_8_B,85
2024-02-21 21:00:00,Raphinha_11_B,11
2024-02-24 16:15:00,Frenkie de Jong_21_B,91
2024-02-24 16:15:00,Pau Cubarsí_2_B,91
2024-02-24 16:15:00,Pedri_8_B,8
2024-02-24 16:15:00,Raphinha_11_B,77
2024-02-25 21:00:00,Aurélien Tchouaméni_14_RM,100
2024-02-25 21:00:00,Dani Ceballos_19_RM,8
2024-02-25 21:00:00,Federico Valverde_8_RM,100
2024-02-25 21:00:00,Lucas Vázquez_17_RM,100
2024-02-25 21:00:00,Vinicius Júnior_7_RM,100
2024-03-02 21:00:00,Aurélien Tchouaméni_14_RM,104
2024-03-02 21:00:00,Federico Valverde_8_RM,91
2024-03-02 21:00:00,Fran Garcia_20_RM,27
2024-03-02 21:00:00,Jude Bellingham_5_RM,104
2024-03-02 21:00:00,Vinicius Júnior_7_RM,104
2024-03-03 21:00:00,Frenkie de Jong_21_B,26
2024-03-03 21:00:00,Iñigo Martínez_5_B,16
2024-03-03 21:00:00,Lamine Yamal_19_B,51
2024-03-03 21:00:00,Pau Cubarsí_2_B,80
2024-03-03 21:00:00,Pedri_8_B,45
2024-03-03 21:00:00,Raphinha_11_B,80
2024-03-06 21:00:00,Aurélien Tchouaméni_14_RM,90
2024-03-06 21:00:00,Federico Valverde_8_RM,90
2024-03-06 21:00:00,Jude Bellingham_5_RM,84
2024-03-06 21:00:00,Vinicius Júnior_7_RM,90
2024-03-08 21:00:00,Iñigo Martínez_5_B,93
2024-03-08 21:00:00,Lamine Yamal_19_B,93
2024-03-08 21:00:00,Pau Cubarsí_2_B,93
2024-03-08 21:00:00,Raphinha_11_B,37
2024-03-10 18:30:00,Arda Güler_15_RM,5
2024-03-10 18:30:00,Aurélien Tchouaméni_14_RM,11
2024-03-10 18:30:00,Dani Ceballos_19_RM,6
2024-03-10 18:30:00,Federico Valverde_8_RM,96
2024-03-10 18:30:00,Lucas Vázquez_17_RM,96
2024-03-10 18:30:00,Vinicius Júnior_7_RM,91
2024-03-12 21:00:00,Lamine Yamal_19_B,90
2024-03-12 21:00:00,Pau Cubarsí_2_B,90
2024-03-12 21:00:00,Raphinha_11_B,80
2024-03-16 16:15:00,Arda Güler_15_RM,9
2024-03-16 16:15:00,Aurélien Tchouaméni_14_RM,94
2024-03-16 16:15:00,Federico Valverde_8_RM,94
2024-03-16 16:15:00,Fran Garcia_20_RM,9
2024-03-16 16:15:00,Lucas Vázquez_17_RM,17
2024-03-16 16:15:00,Vinicius Júnior_7_RM,85
2024-03-17 21:00:00,Iñigo Martínez_5_B,13
2024-03-17 21:00:00,Lamine Yamal_19_B,35
2024-03-17 21:00:00,Pau Cubarsí_2_B,95
2024-03-17 21:00:00,Raphinha_11_B,60
2024-03-30 21:00:00,Ferrán Torres_7_B,19
2024-03-30 21:00:00,Iñigo Martínez_5_B,95
2024-03-30 21:00:00,Lamine Yamal_19_B,76
2024-03-30 21:00:00,Pau Cubarsí_2_B,95
2024-03-30 21:00:00,Raphinha_11_B,95
2024-03-31 21:00:00,Aurélien Tchouaméni_14_RM,93
2024-03-31 21:00:00,Federico Valverde_8_RM,82
2024-03-31 21:00:00,Jude Bellingham_5_RM,93
2024-03-31 21:00:00,Lucas Vázquez_17_RM,11
2024-04-09 21:00:00,Aurélien Tchouaméni_14_RM,90
2024-04-09 21:00:00,Federico Valverde_8_RM,90
2024-04-09 21:00:00,Jude Bellingham_5_RM,90
2024-04-09 21:00:00,Vinicius Júnior_7_RM,85
2024-04-10 21:00:00,Ferrán Torres_7_B,15
2024-04-10 21:00:00,Frenkie de Jong_21_B,75
2024-04-10 21:00:00,Lamine Yamal_19_B,60
2024-04-10 21:00:00,Pau Cubarsí_2_B,90
2024-04-10 21:00:00,Pedri_8_B,30
2024-04-10 21:00:00,Raphinha_11_B,75
2024-04-13 18:30:00,Aurélien Tchouaméni_14_RM,95
2024-04-13 18:30:00,Federico Valverde_8_RM,95
2024-04-13 18:30:00,Jude Bellingham_5_RM,64
2024-04-13 18:30:00,Lucas Vázquez_17_RM,90
2024-04-13 18:30:00,Vinicius Júnior_7_RM,32
2024-04-13 21:00:00,Ferrán Torres_7_B,92
2024-04-13 21:00:00,Lamine Yamal_19_B,29
2024-04-13 21:00:00,Pau Cubarsí_2_B,92
2024-04-13 21:00:00,Pedri_8_B,29
2024-04-13 21:00:00,Raphinha_11_B,11
2024-04-16 21:00:00,Ferrán Torres_7_B,29
2024-04-16 21:00:00,Frenkie de Jong_21_B,81
2024-04-16 21:00:00,Iñigo Martínez_5_B,57
2024-04-16 21:00:00,Lamine Yamal_19_B,33
2024-04-16 21:00:00,Pau Cubarsí_2_B,90
2024-04-16 21:00:00,Pedri_8_B,61
2024-04-16 21:00:00,Raphinha_11_B,90
2024-04-17 20:00:00,Federico Valverde_8_RM,120
2024-04-17 20:00:00,Jude Bellingham_5_RM,120
2024-04-17 20:00:00,Lucas Vázquez_17_RM,19
2024-04-17 20:00:00,Vinicius Júnior_7_RM,101
2024-04-21 21:00:00,Aurélien Tchouaméni_14_RM,102
2024-04-21 21:00:00,Federico Valverde_8_RM,102
2024-04-21 21:00:00,Ferrán Torres_7_B,30
2024-04-21 21:00:00,Fran Garcia_20_RM,24
2024-04-21 21:00:00,Frenkie de Jong_21_B,59
2024-04-21 21:00:00,Jude Bellingham_5_RM,102
2024-04-21 21:00:00,Lamine Yamal_19_B,102
2024-04-21 21:00:00,Lucas Vázquez_17_RM,102
2024-04-21 21:00:00,Pau Cubarsí_2_B,102
2024-04-21 21:00:00,Pedri_8_B,43
2024-04-21 21:00:00,Raphinha_11_B,72
2024-04-21 21:00:00,Vinicius Júnior_7_RM,89
2024-04-26 21:00:00,Arda Güler_15_RM,68
2024-04-26 21:00:00,Aurélien Tchouaméni_14_RM,95
2024-04-26 21:00:00,Dani Ceballos_19_RM,68
2024-04-26 21:00:00,Federico Valverde_8_RM,27
2024-04-26 21:00:00,Fran Garcia_20_RM,76
2024-04-26 21:00:00,Lucas Vázquez_17_RM,11
2024-04-26 21:00:00,Vinicius Júnior_7_RM,27
2024-04-29 21:00:00,Ferrán Torres_7_B,13
2024-04-29 21:00:00,Iñigo Martínez_5_B,47
2024-04-29 21:00:00,Lamine Yamal_19_B,102
2024-04-29 21:00:00,Pau Cubarsí_2_B,55
2024-04-29 21:00:00,Pedri_8_B,20
2024-04-29 21:00:00,Raphinha_11_B,75
2024-04-30 21:00:00,Aurélien Tchouaméni_14_RM,90
2024-04-30 21:00:00,Federico Valverde_8_RM,90
2024-04-30 21:00:00,Jude Bellingham_5_RM,74
2024-04-30 21:00:00,Lucas Vázquez_17_RM,90
2024-04-30 21:00:00,Vinicius Júnior_7_RM,90
2024-05-04 16:15:00,Arda Güler_15_RM,66
2024-05-04 16:15:00,Dani Ceballos_19_RM,93
2024-05-04 16:15:00,Federico Valverde_8_RM,13
2024-05-04 16:15:00,Fran Garcia_20_RM,93
2024-05-04 16:15:00,Jude Bellingham_5_RM,27
2024-05-04 16:15:00,Thibaut Courtois_1_RM,93
2024-05-04 16:15:00,Vinicius Júnior_7_RM,20
2024-05-04 18:30:00,Ferrán Torres_7_B,14
2024-05-04 18:30:00,Lamine Yamal_19_B,85
2024-05-04 18:30:00,Pau Cubarsí_2_B,94
2024-05-04 18:30:00,Pedri_8_B,24
2024-05-04 18:30:00,Raphinha_11_B,24
2024-05-08 21:00:00,Aurélien Tchouaméni_14_RM,69
2024-05-08 21:00:00,Federico Valverde_8_RM,80
2024-05-08 21:00:00,Jude Bellingham_5_RM,89
2024-05-08 21:00:00,Vinicius Júnior_7_RM,90
2024-05-11 18:30:00,Arda Güler_15_RM,92
2024-05-11 18:30:00,Dani Ceballos_19_RM,92
2024-05-11 18:30:00,Fran Garcia_20_RM,92
2024-05-11 18:30:00,Lucas Vázquez_17_RM,92
2024-05-11 18:30:00,Thibaut Courtois_1_RM,92
2024-05-13 21:00:00,Ferrán Torres_7_B,19
2024-05-13 21:00:00,Iñigo Martínez_5_B,95
2024-05-13 21:00:00,Lamine Yamal_19_B,95
2024-05-13 21:00:00,Pau Cubarsí_2_B,95
2024-05-13 21:00:00,Pedri_8_B,70
2024-05-13 21:00:00,Raphinha_11_B,95
2024-05-14 21:30:00,Arda Güler_15_RM,30
2024-05-14 21:30:00,Dani Ceballos_19_RM,20
2024-05-14 21:30:00,Federico Valverde_8_RM,85
2024-05-14 21:30:00,Jude Bellingham_5_RM,95
2024-05-14 21:30:00,Thibaut Courtois_1_RM,95
2024-05-14 21:30:00,Vinicius Júnior_7_RM,95
2024-05-16 21:30:00,Ferrán Torres_7_B,75
2024-05-16 21:30:00,Iñigo Martínez_5_B,94
2024-05-16 21:30:00,Lamine Yamal_19_B,94
2024-05-16 21:30:00,Pau Cubarsí_2_B,94
2024-05-16 21:30:00,Pedri_8_B,85
2024-05-19 19:00:00,Arda Güler_15_RM,95
2024-05-19 19:00:00,Dani Ceballos_19_RM,95
2024-05-19 19:00:00,Federico Valverde_8_RM,65
2024-05-19 19:00:00,Fran Garcia_20_RM,95
2024-05-19 19:00:00,Iñigo Martínez_5_B,94
2024-05-19 19:00:00,Lamine Yamal_19_B,94
2024-05-19 19:00:00,Lucas Vázquez_17_RM,95
2024-05-19 19:00:00,Pau Cubarsí_2_B,62
2024-05-19 19:00:00,Pedri_8_B,32
2024-05-19 19:00:00,Raphinha_11_B,62
2024-05-25 21:00:00,Dani Ceballos_19_RM,3
2024-05-25 21:00:00,Federico Valverde_8_RM,90
2024-05-25 21:00:00,Jude Bellingham_5_RM,90
2024-05-25 21:00:00,Lucas Vázquez_17_RM,16
2024-05-25 21:00:00,Thibaut Courtois_1_RM,63
2024-05-25 21:00:00,Vinicius Júnior_7_RM,90
2024-05-26 21:00:00,Ferrán Torres_7_B,34
2024-05-26 21:00:00,Iñigo Martínez_5_B,100
2024-05-26 21:00:00,Lamine Yamal_19_B,66
2024-05-26 21:00:00,Pau Cubarsí_2_B,100
2024-05-26 21:00:00,Pedri_8_B,100
2024-06-01 20:00:00,Federico Valverde_8_RM,90
2024-06-01 20:00:00,Jude Bellingham_5_RM,84
2024-06-01 20:00:00,Lucas Vázquez_17_RM,1
2024-06-01 20:00:00,Thibaut Courtois_1_RM,90
2024-06-01 20:00:00,Vinicius Júnior_7_RM,89
2024-08-17 21:30:00,Eric García_24_B,23
2024-08-17 21:30:00,Ferrán Torres_7_B,70
2024-08-17 21:30:00,Gerard Martín_35_B,30
2024-08-17 21:30:00,Iñigo Martínez_5_B,100
2024-08-17 21:30:00,Lamine Yamal_19_B,92
2024-08-17 21:30:00,Pau Cubarsí_2_B,70
2024-08-17 21:30:00,Pedri_8_B,30
2024-08-17 21:30:00,Raphinha_11_B,100
2024-08-18 21:30:00,Arda Güler_15_RM,9
2024-08-18 21:30:00,Aurélien Tchouaméni_14_RM,66
2024-08-18 21:30:00,Federico Valverde_8_RM,100
2024-08-18 21:30:00,Jude Bellingham_5_RM,91
2024-08-18 21:30:00,Kylian Mbappé_9_RM,100
2024-08-18 21:30:00,Lucas Vázquez_17_RM,10
2024-08-18 21:30:00,Thibaut Courtois_1_RM,100
2024-08-18 21:30:00,Vinicius Júnior_7_RM,91
2024-08-24 19:00:00,Eric García_24_B,13
2024-08-24 19:00:00,Ferrán Torres_7_B,67
2024-08-24 19:00:00,Gerard Martín_35_B,5
2024-08-24 19:00:00,Iñigo Martínez_5_B,100
2024-08-24 19:00:00,Lamine Yamal_19_B,95
2024-08-24 19:00:00,Pau Cubarsí_2_B,100
2024-08-24 19:00:00,Pedri_8_B,100
2024-08-24 19:00:00,Raphinha_11_B,100
2024-08-25 17:00:00,Arda Güler_15_RM,69
2024-08-25 17:00:00,Aurélien Tchouaméni_14_RM,96
2024-08-25 17:00:00,Dani Ceballos_19_RM,11
2024-08-25 17:00:00,Federico Valverde_8_RM,96
2024-08-25 17:00:00,Fran Garcia_20_RM,96
2024-08-25 17:00:00,Kylian Mbappé_9_RM,86
2024-08-25 17:00:00,Thibaut Courtois_1_RM,96
2024-08-25 17:00:00,Vinicius Júnior_7_RM,85
2024-08-27 21:30:00,Dani Olmo_20_B,55
2024-08-27 21:30:00,Ferrán Torres_7_B,48
2024-08-27 21:30:00,Gerard Martín_35_B,67
2024-08-27 21:30:00,Iñigo Martínez_5_B,103
2024-08-27 21:30:00,Lamine Yamal_19_B,98
2024-08-27 21:30:00,Pau Cubarsí_2_B,103
2024-08-27 21:30:00,Pedri_8_B,93
2024-08-27 21:30:00,Raphinha_11_B,103
2024-08-29 20:30:00,Arda Güler_15_RM,29
2024-08-29 20:30:00,Aurélien Tchouaméni_14_RM,94
2024-08-29 20:30:00,Federico Valverde_8_RM,94
2024-08-29 20:30:00,Fran Garcia_20_RM,47
2024-08-29 20:30:00,Kylian Mbappé_9_RM,94
2024-08-29 20:30:00,Lucas Vázquez_17_RM,77
2024-08-29 20:30:00,Thibaut Courtois_1_RM,94
2024-08-29 20:30:00,Vinicius Júnior_7_RM,87
2024-08-31 17:00:00,Dani Olmo_20_B,85
2024-08-31 17:00:00,Eric García_24_B,31
2024-08-31 17:00:00,Ferrán Torres_7_B,19
2024-08-31 17:00:00,Iñigo Martínez_5_B,94
2024-08-31 17:00:00,Lamine Yamal_19_B,94
2024-08-31 17:00:00,Pau Cubarsí_2_B,63
2024-08-31 17:00:00,Pedri_8_B,63
2024-08-31 17:00:00,Raphinha_11_B,94
2024-09-01 21:30:00,Aurélien Tchouaméni_14_RM,100
2024-09-01 21:30:00,Dani Ceballos_19_RM,69
2024-09-01 21:30:00,Federico Valverde_8_RM,100
2024-09-01 21:30:00,Fran Garcia_20_RM,31
2024-09-01 21:30:00,Kylian Mbappé_9_RM,88
2024-09-01 21:30:00,Thibaut Courtois_1_RM,100
2024-09-01 21:30:00,Vinicius Júnior_7_RM,100
2024-09-14 21:00:00,Arda Güler_15_RM,80
2024-09-14 21:00:00,Federico Valverde_8_RM,97
2024-09-14 21:00:00,Kylian Mbappé_9_RM,93
2024-09-14 21:00:00,Lucas Vázquez_17_RM,17
2024-09-14 21:00:00,Thibaut Courtois_1_RM,97
2024-09-14 21:00:00,Vinicius Júnior_7_RM,97
2024-09-15 16:15:00,Dani Olmo_20_B,61
2024-09-15 16:15:00,Eric García_24_B,35
2024-09-15 16:15:00,Ferrán Torres_7_B,27
2024-09-15 16:15:00,Gerard Martín_35_B,4
2024-09-15 16:15:00,Iñigo Martínez_5_B,96
2024-09-15 16:15:00,Lamine Yamal_19_B,92
2024-09-15 16:15:00,Pau Cubarsí_2_B,61
2024-09-15 16:15:00,Pedri_8_B,69
2024-09-15 16:15:00,Raphinha_11_B,96
2024-09-17 21:00:00,Arda Güler_15_RM,16
2024-09-17 21:00:00,Aurélien Tchouaméni_14_RM,69
2024-09-17 21:00:00,Federico Valverde_8_RM,90
2024-09-17 21:00:00,Fran Garcia_20_RM,15
2024-09-17 21:00:00,Jude Bellingham_5_RM,79
2024-09-17 21:00:00,Kylian Mbappé_9_RM,90
2024-09-17 21:00:00,Lucas Vázquez_17_RM,45
2024-09-17 21:00:00,Thibaut Courtois_1_RM,90
2024-09-17 21:00:00,Vinicius Júnior_7_RM,90
2024-09-19 21:00:00,Eric García_24_B,9
2024-09-19 21:00:00,Ferrán Torres_7_B,11
2024-09-19 21:00:00,Gerard Martín_35_B,11
2024-09-19 21:00:00,Iñigo Martínez_5_B,90
2024-09-19 21:00:00,Lamine Yamal_19_B,79
2024-09-19 21:00:00,Pau Cubarsí_2_B,79
2024-09-19 21:00:00,Pedri_8_B,82
2024-09-19 21:00:00,Raphinha_11_B,90
2024-09-21 21:00:00,Arda Güler_15_RM,56
2024-09-21 21:00:00,Aurélien Tchouaméni_14_RM,94
2024-09-21 21:00:00,Federico Valverde_8_RM,94
2024-09-21 21:00:00,Fran Garcia_20_RM,94
2024-09-21 21:00:00,Jude Bellingham_5_RM,85
2024-09-21 21:00:00,Kylian Mbappé_9_RM,94
2024-09-21 21:00:00,Lucas Vázquez_17_RM,34
2024-09-21 21:00:00,Thibaut Courtois_1_RM,94
2024-09-21 21:00:00,Vinicius Júnior_7_RM,38
2024-09-22 18:30:00,Eric García_24_B,98
2024-09-22 18:30:00,Gerard Martín_35_B,98
2024-09-22 18:30:00,Iñigo Martínez_5_B,86
2024-09-22 18:30:00,Lamine Yamal_19_B,98
2024-09-22 18:30:00,Pau Cubarsí_2_B,34
2024-09-22 18:30:00,Pedri_8_B,64
2024-09-22 18:30:00,Raphinha_11_B,98
2024-09-24 21:00:00,Arda Güler_15_RM,16
2024-09-24 21:00:00,Aurélien Tchouaméni_14_RM,97
2024-09-24 21:00:00,Federico Valverde_8_RM,70
2024-09-24 21:00:00,Fran Garcia_20_RM,6
2024-09-24 21:00:00,Jude Bellingham_5_RM,97
2024-09-24 21:00:00,Kylian Mbappé_9_RM,81
2024-09-24 21:00:00,Lucas Vázquez_17_RM,97
2024-09-24 21:00:00,Thibaut Courtois_1_RM,97
2024-09-24 21:00:00,Vinicius Júnior_7_RM,91
2024-09-25 21:00:00,Eric García_24_B,94
2024-09-25 21:00:00,Ferrán Torres_7_B,31
2024-09-25 21:00:00,Gerard Martín_35_B,6
2024-09-25 21:00:00,Iñigo Martínez_5_B,94
2024-09-25 21:00:00,Lamine Yamal_19_B,94
2024-09-25 21:00:00,Pau Cubarsí_2_B,88
2024-09-25 21:00:00,Pedri_8_B,17
2024-09-25 21:00:00,Raphinha_11_B,94
2024-09-28 21:00:00,Eric García_24_B,99
2024-09-28 21:00:00,Ferrán Torres_7_B,99
2024-09-28 21:00:00,Gerard Martín_35_B,72
2024-09-28 21:00:00,Lamine Yamal_19_B,38
2024-09-28 21:00:00,Pau Cubarsí_2_B,99
2024-09-28 21:00:00,Pedri_8_B,99
2024-09-28 21:00:00,Raphinha_11_B,38
2024-09-29 21:00:00,Aurélien Tchouaméni_14_RM,100
2024-09-29 21:00:00,Federico Valverde_8_RM,100
2024-09-29 21:00:00,Fran Garcia_20_RM,9
2024-09-29 21:00:00,Jude Bellingham_5_RM,100
2024-09-29 21:00:00,Lucas Vázquez_17_RM,13
2024-09-29 21:00:00,Thibaut Courtois_1_RM,100
2024-09-29 21:00:00,Vinicius Júnior_7_RM,88
2024-10-01 21:00:00,Ferrán Torres_7_B,90
2024-10-01 21:00:00,Frenkie de Jong_21_B,16
2024-10-01 21:00:00,Iñigo Martínez_5_B,83
2024-10-01 21:00:00,Lamine Yamal_19_B,74
2024-10-01 21:00:00,Pau Cubarsí_2_B,63
2024-10-01 21:00:00,Pedri_8_B,63
2024-10-01 21:00:00,Raphinha_11_B,90
2024-10-02 21:00:00,Arda Güler_15_RM,24
2024-10-02 21:00:00,Aurélien Tchouaméni_14_RM,90
2024-10-02 21:00:00,Federico Valverde_8_RM,90
2024-10-02 21:00:00,Fran Garcia_20_RM,45
2024-10-02 21:00:00,Jude Bellingham_5_RM,90
2024-10-02 21:00:00,Kylian Mbappé_9_RM,34
2024-10-02 21:00:00,Vinicius Júnior_7_RM,90
2024-10-05 21:00:00,Arda Güler_15_RM,13
2024-10-05 21:00:00,Aurélien Tchouaméni_14_RM,92
2024-10-05 21:00:00,Federico Valverde_8_RM,92
2024-10-05 21:00:00,Jude Bellingham_5_RM,92
2024-10-05 21:00:00,Kylian Mbappé_9_RM,71
2024-10-05 21:00:00,Vinicius Júnior_7_RM,79
2024-10-06 16:15:00,Eric García_24_B,89
2024-10-06 16:15:00,Ferrán Torres_7_B,6
2024-10-06 16:15:00,Frenkie de Jong_21_B,9
2024-10-06 16:15:00,Gerard Martín_35_B,9
2024-10-06 16:15:00,Iñigo Martínez_5_B,86
2024-10-06 16:15:00,Lamine Yamal_19_B,72
2024-10-06 16:15:00,Pau Cubarsí_2_B,95
2024-10-06 16:15:00,Pedri_8_B,95
2024-10-06 16:15:00,Raphinha_11_B,95
2024-10-19 21:00:00,Aurélien Tchouaméni_14_RM,96
2024-10-19 21:00:00,Dani Ceballos_19_RM,14
2024-10-19 21:00:00,Federico Valverde_8_RM,63
2024-10-19 21:00:00,Fran Garcia_20_RM,70
2024-10-19 21:00:00,Jude Bellingham_5_RM,96
2024-10-19 21:00:00,Kylian Mbappé_9_RM,82
2024-10-19 21:00:00,Lucas Vázquez_17_RM,96
2024-10-19 21:00:00,Thibaut Courtois_1_RM,96
2024-10-19 21:00:00,Vinicius Júnior_7_RM,96
2024-10-20 21:00:00,Gerard Martín_35_B,14
2024-10-20 21:00:00,Iñigo Martínez_5_B,94
2024-10-20 21:00:00,Lamine Yamal_19_B,80
2024-10-20 21:00:00,Pau Cubarsí_2_B,94
2024-10-20 21:00:00,Pedri_8_B,87
2024-10-20 21:00:00,Raphinha_11_B,70
2024-10-22 21:00:00,Arda Güler_15_RM,1
2024-10-22 21:00:00,Aurélien Tchouaméni_14_RM,6
